season,player_id,player_name,position_group,receiving_epa,targets,receptions,receiving_successes,receiving_yards,receiving_tds,air_epa,yac_epa,air_yards,yards_after_catch,primary_team,teams,rushing_epa,carries,rushing_successes,rushing_yards,rushing_tds,total_epa,opportunities,touches,total_successes,war,epa_per_opportunity,epa_per_touch,success_rate,qualified_skill,raw_war_rank,qualified_war_rank,role_replacement_war,role_replacement_epa,raw_skill_war,raw_skill_epa,role_adjusted_skill_war,role_adjusted_skill_epa,role_adjusted_skill_war_rank,team,pff_player_name,grades_run_block,snap_counts_run_block,season_max_te_run_block_snaps,eligible_te_run_block,te_run_block_grade_percentile,te_run_block_volume_factor,te_run_block_base_war_bump,te_run_block_war_adjustment,te_run_block_epa_adjustment,is_te_pff_match,role_adjusted_skill_war_pre_te_block_adj,role_adjusted_skill_epa_pre_te_block_adj,war_pre_te_block_adj,total_epa_pre_te_block_adj
2025,00-0039075,P.Nacua,Pass Catcher,115.70040865301245,166.0,129.0,117.0,1715.0,11.0,94.97999078352586,20.72041786948657,1566.0,666.0,,,9.33105270966189,10.0,7.0,105.0,1.0,125.03146136267432,176.0,139.0,124.0,2.7784769191705405,0.7104060304697405,0.8995069162782325,0.7045454545454546,,1,1,0.1721271088913604,7.745719900111218,2.7784769191705405,125.03146136267432,2.60634981027918,117.28574146256312,1,LA,,,,,,,0.0,0.0,0.0,0.0,False,2.60634981027918,117.28574146256312,2.7784769191705405,125.03146136267432
2025,00-0038543,J.Smith-Njigba,Pass Catcher,90.67234604483376,163.0,119.0,103.0,1793.0,10.0,141.00622916722205,-50.33388312238828,1833.0,528.0,,,0.046657864470035,7.0,3.0,36.0,0.0,90.7190039093038,170.0,126.0,106.0,2.0159778646511954,0.5336411994664929,0.719992094518284,0.6235294117647059,,2,2,0.1721271088913604,7.745719900111218,2.0159778646511954,90.7190039093038,1.843850755759835,82.97328400919258,2,SEA,,,,,,,0.0,0.0,0.0,0.0,False,1.843850755759835,82.97328400919258,2.0159778646511954,90.7190039093038
2025,00-0037247,G.Pickens,Pass Catcher,88.7427112801041,138.0,93.0,88.0,1431.0,9.0,153.97700688510412,-66.28729560500001,1547.0,479.0,,,0.0,0.0,0.0,0.0,0.0,88.7427112801041,138.0,93.0,88.0,1.97206025066898,0.6430631252181457,0.9542227019366032,0.6376811594202898,,3,3,0.1721271088913604,7.745719900111218,1.97206025066898,88.7427112801041,1.7999331417776196,80.99699137999289,3,DAL,,,,,,,0.0,0.0,0.0,0.0,False,1.7999331417776196,80.99699137999289,1.97206025066898,88.7427112801041
2025,00-0037744,T.McBride,Pass Catcher,72.71636689027308,170.0,126.0,102.0,1239.0,11.0,57.87030588512425,15.793061005148822,1126.0,583.0,,,0.0,0.0,0.0,0.0,0.0,71.23720022360641,170.0,126.0,102.0,1.5830488938579206,0.4277433346486651,0.5771140229386752,0.6,,4,4,0.1721271088913604,7.745719900111218,1.615919264228291,72.71636689027308,1.4109217849665603,63.4914803234952,4,ARI,Trey McBride,54.1,284.0,432.0,True,0.3611111111111111,0.6574074074074074,-0.05,-0.032870370370370376,-1.479166666666667,True,1.4437921553369306,64.97064699016187,1.615919264228291,72.71636689027308
2025,00-0031588,S.Diggs,Pass Catcher,70.37037388862552,102.0,85.0,69.0,1013.0,4.0,74.83595302590504,-4.465579137279516,871.0,354.0,,,0.0,0.0,0.0,0.0,0.0,70.37037388862552,102.0,85.0,69.0,1.5637860864139006,0.6899056263590737,0.8278867516308885,0.6764705882352942,,5,5,0.1721271088913604,7.745719900111218,1.5637860864139006,70.37037388862552,1.3916589775225403,62.624653988514304,5,NE,,,,,,,0.0,0.0,0.0,0.0,False,1.3916589775225403,62.624653988514304,1.5637860864139006,70.37037388862552
2025,00-0036963,A.St. Brown,Pass Catcher,55.6147162411548,172.0,117.0,92.0,1412.0,11.0,108.44469623506302,-52.82997999390823,1390.0,570.0,,,0.5569902447750793,3.0,1.0,9.0,0.0,56.171706485929874,175.0,120.0,93.0,1.2482601441317749,0.3209811799195993,0.4680975540494156,0.5314285714285715,,6,6,0.1721271088913604,7.745719900111218,1.2482601441317749,56.171706485929874,1.0761330352404146,48.425986585818656,6,DET,,,,,,,0.0,0.0,0.0,0.0,False,1.0761330352404146,48.425986585818656,1.2482601441317749,56.171706485929874
2025,00-0037664,A.Pierce,Pass Catcher,55.77911305843583,84.0,47.0,45.0,1003.0,6.0,138.9131448181139,-83.13403175967807,1593.0,174.0,,,0.0,0.0,0.0,0.0,0.0,55.77911305843583,84.0,47.0,45.0,1.2395358457430186,0.6640370602194742,1.186789639541188,0.5357142857142857,,7,7,0.1721271088913604,7.745719900111218,1.2395358457430186,55.77911305843583,1.0674087368516585,48.03339315832461,7,IND,,,,,,,0.0,0.0,0.0,0.0,False,1.0674087368516585,48.03339315832461,1.2395358457430186,55.77911305843583
2025,00-0037240,J.Williams,Pass Catcher,56.1684345240439,102.0,65.0,57.0,1109.0,7.0,106.77461406798102,-50.60617954393712,1289.0,433.0,,,-1.425711963151116,6.0,2.0,12.0,0.0,54.74272256089279,108.0,71.0,59.0,1.2165049457976176,0.5068770607490073,0.7710242614210252,0.5462962962962963,,8,8,0.1721271088913604,7.745719900111218,1.2165049457976176,54.74272256089279,1.044377836906257,46.99700266078157,8,DET,,,,,,,0.0,0.0,0.0,0.0,False,1.044377836906257,46.99700266078157,1.2165049457976176,54.74272256089279
2025,00-0036912,D.Smith,Pass Catcher,54.36954212163124,114.0,77.0,61.0,1008.0,4.0,106.30132082293858,-50.98477870130734,1355.0,293.0,,,0.0,0.0,0.0,0.0,0.0,54.36954212163124,114.0,77.0,61.0,1.208212047147361,0.4769258080844846,0.7060979496315746,0.5350877192982456,,9,9,0.1721271088913604,7.745719900111218,1.208212047147361,54.36954212163124,1.036084938256001,46.62382222152002,9,PHI,,,,,,,0.0,0.0,0.0,0.0,False,1.036084938256001,46.62382222152002,1.208212047147361,54.36954212163124
2025,00-0039064,Z.Flowers,Pass Catcher,46.3842026584022,119.0,86.0,68.0,1211.0,5.0,71.31449734053515,-23.983294682132943,1204.0,458.0,,,2.773778046714142,9.0,5.0,56.0,1.0,49.15798070511634,128.0,95.0,73.0,1.0923995712248076,0.3840467242587214,0.5174524284749089,0.5703125,,10,10,0.1721271088913604,7.745719900111218,1.0923995712248076,49.15798070511634,0.9202724623334472,41.41226080500512,12,BAL,,,,,,,0.0,0.0,0.0,0.0,False,0.9202724623334472,41.41226080500512,1.0923995712248076,49.15798070511634
2025,00-0036223,J.Taylor,RB,9.23404607143323,56.0,46.0,25.0,378.0,2.0,-45.31161334112403,55.49265941255726,-45.0,434.0,,,19.38572120078536,323.0,144.0,1585.0,18.0,28.61976727221859,379.0,369.0,169.0,0.6359948282715242,0.0755138978158801,0.0775603449111614,0.445910290237467,,43,38,-0.2287740866334256,-10.294833898504152,0.6359948282715242,28.61976727221859,0.8647689149049498,38.91460117072274,13,IND,,,,,,,0.0,0.0,0.0,0.0,False,0.8647689149049498,38.91460117072274,0.6359948282715242,28.61976727221859
2025,00-0040126,C.Loveland,Pass Catcher,47.5060987164436,83.0,58.0,49.0,722.0,6.0,61.291798934864346,-12.83870021842075,746.0,250.0,,,-0.8725153338164091,1.0,0.0,-2.0,0.0,52.96691671596052,84.0,59.0,49.0,1.1770425936880116,0.555161706936038,0.7903997183496133,0.5833333333333334,,11,11,0.1721271088913604,7.745719900111218,1.0363018529472707,46.63358338262719,1.004915484796651,45.221196815849304,10,CHI,Colston Loveland,70.0,304.0,432.0,True,0.8796296296296297,0.7037037037037037,0.2,0.14074074074074075,6.333333333333334,True,0.8641747440559103,38.88786348251597,1.0363018529472707,46.63358338262719
2025,00-0038559,Mi.Wilson,Pass Catcher,46.38049683115011,120.0,82.0,64.0,918.0,2.0,101.75871802814072,-55.37822119699061,1298.0,260.0,,,0.0,0.0,0.0,0.0,0.0,46.38049683115011,120.0,82.0,64.0,1.0306777073588913,0.3865041402595842,0.5656158150140258,0.5333333333333333,,12,12,0.1721271088913604,7.745719900111218,1.0306777073588913,46.38049683115011,0.8585505984675309,38.63477693103889,14,ARI,,,,,,,0.0,0.0,0.0,0.0,False,0.8585505984675309,38.63477693103889,1.0306777073588913,46.38049683115011
2025,00-0034348,C.Sutton,Pass Catcher,45.5939169711768,125.0,74.0,67.0,1019.0,7.0,149.79082718788413,-105.24991021670732,1542.0,222.0,,,0.0,0.0,0.0,0.0,0.0,45.5939169711768,125.0,74.0,67.0,1.0131981549150402,0.3647513357694144,0.6161340131240108,0.536,,13,13,0.1721271088913604,7.745719900111218,1.0131981549150402,45.5939169711768,0.8410710460236798,37.848197071065584,15,DEN,,,,,,,0.0,0.0,0.0,0.0,False,0.8410710460236798,37.848197071065584,1.0131981549150402,45.5939169711768
2025,00-0033288,G.Kittle,Pass Catcher,46.3200631268038,69.0,57.0,47.0,628.0,7.0,25.09143532034074,21.228627806463056,460.0,252.0,,,-0.9897125085117296,1.0,0.0,-3.0,0.0,52.42410061829207,70.0,58.0,47.0,1.1649800137398236,0.6475764374041724,0.7815577692808977,0.6714285714285714,,14,14,0.1721271088913604,7.745719900111218,1.0073411248509347,45.33035061829207,0.9928529048484632,44.67838071818085,11,SF,George Kittle,72.2,227.0,432.0,True,0.9259259259259259,0.5254629629629629,0.3,0.15763888888888886,7.093749999999998,True,0.8352140159595743,37.58463071818085,1.0073411248509347,45.33035061829207
2025,00-0036900,J.Chase,Pass Catcher,41.37947374375683,185.0,125.0,98.0,1412.0,9.0,102.83965885088188,-61.46018510712506,1570.0,640.0,,,0.1228638752363622,3.0,2.0,14.0,0.0,41.5023376189932,188.0,128.0,100.0,0.9222741693109598,0.2207571149946446,0.3242370126483843,0.5319148936170213,,15,15,0.1721271088913604,7.745719900111218,0.9222741693109598,41.5023376189932,0.7501470604195994,33.756617718881984,17,CIN,,,,,,,0.0,0.0,0.0,0.0,False,0.7501470604195994,33.756617718881984,0.9222741693109598,41.5023376189932
2025,00-0036554,N.Collins,Pass Catcher,39.31019932264183,121.0,71.0,59.0,1119.0,6.0,125.1307180262229,-86.87351870358107,1529.0,324.0,,,1.995510360749904,2.0,2.0,15.0,1.0,41.30570968339173,123.0,73.0,61.0,0.9179046596309274,0.3358187779137539,0.5658316394985169,0.4959349593495935,,16,16,0.1721271088913604,7.745719900111218,0.9179046596309274,41.30570968339173,0.745777550739567,33.559989783280514,19,HOU,,,,,,,0.0,0.0,0.0,0.0,False,0.745777550739567,33.559989783280514,0.9179046596309274,41.30570968339173
2025,00-0038933,D.Kincaid,Pass Catcher,39.38840316268242,50.0,39.0,31.0,571.0,5.0,30.71633438264244,9.619068780039989,465.0,259.0,,,0.0,0.0,0.0,0.0,0.0,41.38840316268242,50.0,39.0,31.0,0.9197422925040538,0.7877680632536485,1.0099590554533957,0.62,,17,17,0.1721271088913604,7.745719900111218,0.8752978480596094,39.38840316268242,0.7476151836126934,33.642683262571204,18,BUF,Dalton Kincaid,70.6,96.0,432.0,True,0.8888888888888888,0.2222222222222222,0.2,0.044444444444444446,2.0,True,0.703170739168249,31.642683262571204,0.8752978480596094,39.38840316268242
2025,00-0030506,T.Kelce,Pass Catcher,40.41275376944829,109.0,76.0,64.0,853.0,5.0,43.35707813114277,-3.997324361694485,735.0,424.0,,,-1.8751907240366563,1.0,0.0,1.0,0.0,37.188604712078295,110.0,77.0,64.0,0.8264134380461844,0.3503414822310148,0.5004878317585926,0.5818181818181818,,18,18,0.1721271088913604,7.745719900111218,0.8563902898980362,38.53756304541163,0.654286329154824,29.442884811967076,22,KC,Travis Kelce,53.8,259.0,432.0,True,0.35185185185185186,0.5995370370370371,-0.05,-0.029976851851851855,-1.3489583333333335,True,0.6842631810066758,30.79184314530041,0.8563902898980362,38.53756304541163
2025,00-0033090,H.Henry,Pass Catcher,37.688996646762256,87.0,60.0,55.0,768.0,8.0,63.52942082438757,-25.840424177625312,710.0,335.0,,,0.0,0.0,0.0,0.0,0.0,35.61607998009559,87.0,60.0,55.0,0.7914684440021241,0.4332068580087616,0.6281499441127043,0.632183908045977,,20,19,0.1721271088913604,7.745719900111218,0.837533258816939,37.688996646762256,0.6193413351107637,27.870360079984373,26,NE,Hunter Henry,53.4,398.0,432.0,True,0.32407407407407407,0.9212962962962963,-0.05,-0.046064814814814815,-2.0729166666666665,True,0.6654061499255786,29.94327674665104,0.837533258816939,37.688996646762256
2025,00-0034383,D.Schultz,Pass Catcher,36.716140571652616,107.0,82.0,62.0,777.0,3.0,36.80422833465855,0.8589122369940718,659.0,358.0,,,0.0,0.0,0.0,0.0,0.0,38.38489057165262,107.0,82.0,62.0,0.852997568258947,0.3431415006696506,0.4477578118494221,0.5794392523364486,,22,20,0.1721271088913604,7.745719900111218,0.8159142349256137,36.716140571652616,0.6808704593675866,30.6391706715414,21,HOU,Dalton Schultz,63.6,267.0,432.0,True,0.6805555555555556,0.6180555555555556,0.06,0.037083333333333336,1.6687500000000002,True,0.6437871260342533,28.9704206715414,0.8159142349256137,36.716140571652616
2025,00-0036613,J.Waddle,Pass Catcher,34.451660055798726,100.0,64.0,56.0,910.0,6.0,115.53404749761104,-81.0823874418123,1306.0,228.0,,,1.929515663301572,2.0,2.0,28.0,0.0,36.3811757191003,102.0,66.0,58.0,0.8084705715355622,0.3566781933245127,0.5512299351378833,0.5686274509803921,,24,21,0.1721271088913604,7.745719900111218,0.8084705715355622,36.3811757191003,0.6363434626442018,28.63545581898908,23,MIA,,,,,,,0.0,0.0,0.0,0.0,False,0.6363434626442018,28.63545581898908,0.8084705715355622,36.3811757191003
2025,00-0034351,D.Goedert,Pass Catcher,36.1227757875291,82.0,60.0,48.0,591.0,11.0,21.05104934769004,15.071726439839052,583.0,234.0,,,0.0,0.0,0.0,0.0,0.0,32.612359120862436,82.0,60.0,48.0,0.7247190915747207,0.4405216559454768,0.602046263125485,0.5853658536585366,,25,22,0.1721271088913604,7.745719900111218,0.80272835083398,36.1227757875291,0.5525919826833603,24.866639220751214,33,PHI,Dallas Goedert,50.6,337.0,432.0,True,0.2175925925925926,0.7800925925925926,-0.1,-0.07800925925925926,-3.510416666666667,True,0.6306012419426196,28.37705588741788,0.80272835083398,36.1227757875291
2025,00-0033280,C.McCaffrey,RB,39.031451655985904,129.0,102.0,71.0,904.0,7.0,-33.85425775690237,72.88570941288827,335.0,700.0,,,-21.05085113787304,311.0,122.0,1202.0,10.0,17.980600518112865,440.0,413.0,193.0,0.3995689004025081,0.0408650011775292,0.0435365629978519,0.4386363636363636,,72,62,-0.2287740866334256,-10.294833898504152,0.3995689004025081,17.980600518112865,0.6283429870359337,28.275434416617017,24,SF,,,,,,,0.0,0.0,0.0,0.0,False,0.6283429870359337,28.275434416617017,0.3995689004025081,17.980600518112865
2025,00-0036410,T.Higgins,Pass Catcher,35.986866589897986,99.0,59.0,54.0,871.0,13.0,117.18781231099274,-82.25394572109475,1314.0,166.0,,,0.0,0.0,0.0,0.0,0.0,35.986866589897986,99.0,59.0,54.0,0.7997081464421775,0.3635037029282625,0.6099468913542031,0.5454545454545454,,26,23,0.1721271088913604,7.745719900111218,0.7997081464421775,35.986866589897986,0.6275810375508171,28.241146689786767,25,CIN,,,,,,,0.0,0.0,0.0,0.0,False,0.6275810375508171,28.241146689786767,0.7997081464421775,35.986866589897986
2025,00-0036040,J.Johnson,Pass Catcher,35.21642119927367,102.0,77.0,57.0,889.0,3.0,42.87329860491445,-7.656877405640784,773.0,362.0,,,0.0,0.0,0.0,0.0,0.0,32.53933786594033,102.0,77.0,57.0,0.7230963970208962,0.3452590313654281,0.4573561194710866,0.5588235294117647,,27,24,0.1721271088913604,7.745719900111218,0.782587137761637,35.21642119927367,0.5509692881295358,24.793617965829117,34,NO,Juwan Johnson,47.2,257.0,432.0,True,0.1388888888888889,0.5949074074074074,-0.1,-0.05949074074074075,-2.6770833333333335,True,0.6104600288702766,27.47070129916245,0.782587137761637,35.21642119927367
2025,00-0039793,A.Barner,Pass Catcher,27.94303114520952,68.0,52.0,44.0,519.0,6.0,-2.921898622581669,30.86492976779118,297.0,271.0,,,7.232803527265787,10.0,9.0,14.0,1.0,44.175834672475304,78.0,62.0,53.0,0.9816852149438957,0.450972239390709,0.5673521721366984,0.6794871794871795,,28,25,0.1721271088913604,7.745719900111218,0.7816852149438956,35.175834672475304,0.8095581060525352,36.430114772364085,16,SEA,AJ Barner,67.6,432.0,432.0,True,0.8425925925925926,1.0,0.2,0.2,9.0,True,0.6095581060525352,27.430114772364085,0.7816852149438956,35.175834672475304
2025,00-0030279,K.Allen,Pass Catcher,34.920523438576666,122.0,81.0,66.0,777.0,5.0,93.58041073588538,-58.65988729730872,1027.0,231.0,,,0.0,0.0,0.0,0.0,0.0,34.920523438576666,122.0,81.0,66.0,0.7760116319683703,0.2862337986768579,0.4311175733157613,0.5409836065573771,,29,26,0.1721271088913604,7.745719900111218,0.7760116319683703,34.920523438576666,0.6038845230770099,27.174803538465447,27,LAC,,,,,,,0.0,0.0,0.0,0.0,False,0.6038845230770099,27.174803538465447,0.7760116319683703,34.920523438576666
2025,00-0037816,R.Doubs,Pass Catcher,34.64547256009009,86.0,55.0,48.0,726.0,6.0,105.59396326341084,-72.00149070332075,1085.0,163.0,,,0.0,0.0,0.0,0.0,0.0,34.64547256009009,86.0,55.0,48.0,0.7698993902242243,0.4028543320940708,0.6299176829107289,0.5581395348837209,,30,27,0.1721271088913604,7.745719900111218,0.7698993902242243,34.64547256009009,0.5977722813328639,26.89975265997888,28,GB,,,,,,,0.0,0.0,0.0,0.0,False,0.5977722813328639,26.89975265997888,0.7698993902242243,34.64547256009009
2025,00-0035640,D.Metcalf,Pass Catcher,32.92583931352815,99.0,59.0,50.0,850.0,6.0,79.13458493497455,-46.2087456214464,1044.0,414.0,,,1.686809476581402,2.0,2.0,12.0,1.0,34.61264879010955,101.0,61.0,52.0,0.7691699731135456,0.3426994929713817,0.567420471969009,0.5148514851485149,,31,28,0.1721271088913604,7.745719900111218,0.7691699731135456,34.61264879010955,0.5970428642221852,26.86692888999833,29,PIT,,,,,,,0.0,0.0,0.0,0.0,False,0.5970428642221852,26.86692888999833,0.7691699731135456,34.61264879010955
2025,00-0037239,C.Olave,Pass Catcher,35.62936226270582,156.0,100.0,78.0,1163.0,9.0,135.51029472124773,-99.88093245854192,1841.0,289.0,,,-1.253101927228272,1.0,0.0,-3.0,0.0,34.37626033547755,157.0,101.0,78.0,0.7639168963439454,0.2189570722004939,0.3403590132225499,0.4968152866242038,,32,29,0.1721271088913604,7.745719900111218,0.7639168963439454,34.37626033547755,0.591789787452585,26.630540435366328,30,NO,,,,,,,0.0,0.0,0.0,0.0,False,0.591789787452585,26.630540435366328,0.7639168963439454,34.37626033547755
2025,00-0035676,A.Brown,Pass Catcher,33.68347278376969,121.0,78.0,64.0,1003.0,7.0,115.1133185818754,-81.4298457981057,1425.0,268.0,,,0.0,0.0,0.0,0.0,0.0,33.68347278376969,121.0,78.0,64.0,0.7485216174171042,0.278375808130328,0.4318393946637139,0.5289256198347108,,33,30,0.1721271088913604,7.745719900111218,0.7485216174171042,33.68347278376969,0.5763945085257438,25.93775288365847,31,PHI,,,,,,,0.0,0.0,0.0,0.0,False,0.5763945085257438,25.93775288365847,0.7485216174171042,33.68347278376969
2025,00-0039139,J.Gibbs,RB,17.75049128225163,94.0,77.0,46.0,613.0,5.0,-59.74272628419567,77.4932175664473,54.0,612.0,,,-2.667039391075862,243.0,97.0,1223.0,13.0,15.083451891175768,337.0,320.0,143.0,0.3351878198039059,0.0447580174812337,0.0471357871599242,0.4243323442136498,,88,71,-0.2287740866334256,-10.294833898504152,0.3351878198039059,15.083451891175768,0.5639619064373315,25.37828578967992,32,DET,,,,,,,0.0,0.0,0.0,0.0,False,0.5639619064373315,25.37828578967992,0.3351878198039059,15.083451891175768
2025,00-0038542,B.Robinson,RB,26.589835723961546,103.0,79.0,56.0,820.0,5.0,-44.73212059540674,71.32195631936828,101.0,857.0,,,-12.254629210466986,288.0,119.0,1480.0,7.0,14.335206513494557,391.0,367.0,175.0,0.3185601447443235,0.0366629322595768,0.0390605082111568,0.4475703324808184,,94,73,-0.2287740866334256,-10.294833898504152,0.3185601447443235,14.335206513494557,0.5473342313777491,24.630040411998703,35,ATL,,,,,,,0.0,0.0,0.0,0.0,False,0.5473342313777491,24.630040411998703,0.3185601447443235,14.335206513494557
2025,00-0040735,L.Burden,Pass Catcher,30.07064408043516,60.0,47.0,35.0,656.0,2.0,13.05426732057822,17.01637675985694,460.0,334.0,,,2.287499334954191,6.0,3.0,37.0,0.0,32.35814341538935,66.0,53.0,38.0,0.7190698536753188,0.4902749002331719,0.6105310078375349,0.5757575757575758,,34,31,0.1721271088913604,7.745719900111218,0.7190698536753188,32.35814341538935,0.5469427447839584,24.61242351527813,36,CHI,,,,,,,0.0,0.0,0.0,0.0,False,0.5469427447839584,24.61242351527813,0.7190698536753188,32.35814341538935
2025,00-0037248,J.Cook,RB,8.67202215976431,40.0,33.0,17.0,291.0,2.0,-23.80944502851344,32.48146718827775,56.0,272.0,,,5.575975541014342,309.0,141.0,1621.0,12.0,14.247997700778653,349.0,342.0,158.0,0.3166221711284145,0.0408252083116866,0.0416608119905808,0.4527220630372492,,95,74,-0.2287740866334256,-10.294833898504152,0.3166221711284145,14.247997700778653,0.5453962577618401,24.54283159928281,37,BUF,,,,,,,0.0,0.0,0.0,0.0,False,0.5453962577618401,24.54283159928281,0.3166221711284145,14.247997700778653
2025,00-0035537,Ty.Johnson,RB,11.449483987875285,33.0,24.0,16.0,231.0,2.0,-29.908344500494422,41.357828488369705,-39.0,269.0,,,2.763249660318252,50.0,25.0,200.0,3.0,14.212733648193534,83.0,74.0,41.0,0.3158385255154118,0.1712377547975124,0.1920639682188315,0.4939759036144578,,98,75,-0.2287740866334256,-10.294833898504152,0.3158385255154118,14.212733648193534,0.5446126121488374,24.50756754669769,38,BUF,,,,,,,0.0,0.0,0.0,0.0,False,0.5446126121488374,24.50756754669769,0.3158385255154118,14.212733648193534
2025,00-0038124,C.Watson,Pass Catcher,32.272833978563845,55.0,35.0,34.0,611.0,6.0,90.4086803944665,-58.135846415902655,977.0,118.0,,,-0.1850908612832427,1.0,0.0,3.0,0.0,32.0877431172806,56.0,36.0,34.0,0.7130609581617912,0.5729954128085822,0.891326197702239,0.6071428571428571,,35,32,0.1721271088913604,7.745719900111218,0.7130609581617912,32.0877431172806,0.5409338492704308,24.342023217169384,39,GB,,,,,,,0.0,0.0,0.0,0.0,False,0.5409338492704308,24.342023217169384,0.7130609581617912,32.0877431172806
2025,00-0036275,D.Swift,RB,-1.5678501775486051,48.0,34.0,18.0,290.0,1.0,-33.59088746353518,32.023037285986575,-25.0,348.0,,,15.449143481319211,223.0,107.0,1087.0,9.0,13.881293303770606,271.0,257.0,125.0,0.3084731845282357,0.0512224845157587,0.0540128144115587,0.4612546125461255,,99,76,-0.2287740866334256,-10.294833898504152,0.3084731845282357,13.881293303770606,0.5372472711616613,24.17612720227476,40,CHI,,,,,,,0.0,0.0,0.0,0.0,False,0.5372472711616613,24.17612720227476,0.3084731845282357,13.881293303770606
2025,00-0035659,T.McLaurin,Pass Catcher,31.74982654050176,60.0,38.0,37.0,582.0,3.0,82.58680659165839,-50.83698005115664,839.0,93.0,,,0.0,0.0,0.0,0.0,0.0,31.74982654050176,60.0,38.0,37.0,0.7055517009000389,0.5291637756750293,0.8355217510658356,0.6166666666666667,,36,33,0.1721271088913604,7.745719900111218,0.7055517009000389,31.74982654050176,0.5334245920086785,24.00410664039054,41,WAS,,,,,,,0.0,0.0,0.0,0.0,False,0.5334245920086785,24.00410664039054,0.7055517009000389,31.74982654050176
2025,00-0037840,K.Williams,RB,8.538674985475879,50.0,36.0,22.0,281.0,3.0,-11.225066157174297,19.763741142650176,125.0,155.0,,,4.927599389893955,259.0,130.0,1252.0,10.0,13.466274375369837,309.0,295.0,152.0,0.2992505416748852,0.0435801759720706,0.045648387713118,0.4919093851132686,,102,79,-0.2287740866334256,-10.294833898504152,0.2992505416748852,13.466274375369837,0.5280246283083108,23.761108273873987,42,LA,,,,,,,0.0,0.0,0.0,0.0,False,0.5280246283083108,23.761108273873987,0.2992505416748852,13.466274375369837
2025,00-0038935,B.Strange,Pass Catcher,31.364750811537206,60.0,46.0,38.0,540.0,3.0,18.95801484130789,12.40673597022932,414.0,247.0,,,0.0,0.0,0.0,0.0,0.0,39.021000811537206,60.0,46.0,38.0,0.8671333513674935,0.5227458468589534,0.681842408946461,0.6333333333333333,,37,34,0.1721271088913604,7.745719900111218,0.6969944624786046,31.364750811537206,0.6950062424761332,31.275280911425988,20,JAX,Brenton Strange,74.1,245.0,432.0,True,0.9629629629629629,0.5671296296296297,0.3,0.1701388888888889,7.65625,True,0.5248673535872442,23.619030911425988,0.6969944624786046,31.364750811537206
2025,00-0039849,M.Harrison,Pass Catcher,31.114757475455512,74.0,41.0,41.0,610.0,4.0,91.57810377361602,-61.516346298160514,946.0,119.0,,,0.0,0.0,0.0,0.0,0.0,31.114757475455512,74.0,41.0,41.0,0.6914390550101225,0.4204696956142636,0.7588965237915979,0.5540540540540541,,38,35,0.1721271088913604,7.745719900111218,0.6914390550101225,31.114757475455512,0.5193119461187621,23.369037575344294,43,ARI,,,,,,,0.0,0.0,0.0,0.0,False,0.5193119461187621,23.369037575344294,0.6914390550101225,31.114757475455512
2025,00-0040734,T.Henderson,RB,2.678968224489242,42.0,35.0,20.0,221.0,1.0,-26.28290854848456,28.9618767729738,-1.0,244.0,,,8.434334797185944,180.0,75.0,911.0,9.0,11.113303021675186,222.0,215.0,95.0,0.2469622893705597,0.0500599235210593,0.0516897814961636,0.4279279279279279,,120,87,-0.2287740866334256,-10.294833898504152,0.2469622893705597,11.113303021675186,0.4757363760039853,21.40813692017933,44,NE,,,,,,,0.0,0.0,0.0,0.0,False,0.4757363760039853,21.40813692017933,0.2469622893705597,11.113303021675186
2025,00-0039410,R.Flournoy,Pass Catcher,28.634833070375905,56.0,40.0,32.0,475.0,4.0,32.215789268375374,-3.5809561979994715,466.0,204.0,,,0.472844568779692,4.0,2.0,25.0,0.0,29.1076776391556,60.0,44.0,34.0,0.6468372808701244,0.4851279606525933,0.6615381281626272,0.5666666666666667,,40,36,0.1721271088913604,7.745719900111218,0.6468372808701244,29.1076776391556,0.474710171978764,21.36195773904438,45,DAL,,,,,,,0.0,0.0,0.0,0.0,False,0.474710171978764,21.36195773904438,0.6468372808701244,29.1076776391556
2025,00-0033923,K.Hunt,RB,1.384769706805847,25.0,18.0,11.0,143.0,1.0,-18.33618682337692,19.720956530182768,0.0,153.0,,,9.66942339667814,163.0,78.0,611.0,8.0,11.054193103483987,188.0,181.0,89.0,0.2456487356329775,0.0587988994866169,0.0610728900744971,0.4734042553191489,,121,88,-0.2287740866334256,-10.294833898504152,0.2456487356329775,11.054193103483987,0.4744228222664031,21.34902700198814,46,KC,,,,,,,0.0,0.0,0.0,0.0,False,0.4744228222664031,21.34902700198814,0.2456487356329775,11.054193103483987
2025,00-0036358,C.Lamb,Pass Catcher,28.990819384612788,117.0,75.0,64.0,1077.0,3.0,112.02846257583587,-83.03764319122308,1403.0,323.0,,,-0.2478505993494764,1.0,0.0,2.0,0.0,28.74296878526331,118.0,76.0,64.0,0.638732639672518,0.243584481231045,0.378196957700833,0.5423728813559322,,41,37,0.1721271088913604,7.745719900111218,0.638732639672518,28.74296878526331,0.4666055307811576,20.997248885152093,47,DAL,,,,,,,0.0,0.0,0.0,0.0,False,0.4666055307811576,20.997248885152093,0.638732639672518,28.74296878526331
